brand,model,announced,display_resolution,OS,internal_memory,RAM,battery,approx_price_EUR
Samsung,Galaxy J7 Pro,2017  June,5.5 inches (~73.3% screen-to-body ratio),Android,64.0,3.0,Non-removable Li-Ion 3600 mAh battery,300.0
Samsung,Galaxy S6 active,2015  June,5.1 inches (~66.5% screen-to-body ratio),Android,64.0,3.0,Non-removable Li-Ion 3500 mAh battery,380.0
Xiaomi,Mi 4s,2016  February,5.0 inches (~69.9% screen-to-body ratio),Android,64.0,3.0,Non-removable Li-Ion 3260 mAh battery,220.0
Xiaomi,Mi 5c,2017  February,5.15 inches (~72.6% screen-to-body ratio),Android,64.0,3.0,Non-removable Li-Ion 2860 mAh battery,300.0
ZTE,nubia Z11 mini,2016  April,5.0 inches (~69.6% screen-to-body ratio),Android,64.0,3.0,Non-removable Li-Ion 2800 mAh battery,250.0
Sharp,MS1,2016  October,5.5 inches (~70.0% screen-to-body ratio),Android,64.0,3.0,Non-removable Li-Ion 2600 mAh battery,240.0
Samsung,Galaxy S6 edge (USA),2015  March,5.1 inches (~72.0% screen-to-body ratio),Android,64.0,3.0,Non-removable Li-Ion 2600 mAh battery,600.0
Samsung,Galaxy S6 edge,2015  March,5.1 inches (~71.7% screen-to-body ratio),Android,64.0,3.0,Non-removable Li-Ion 2600 mAh battery,420.0
Samsung,Galaxy S6 (USA),2015  March,5.1 inches (~70.8% screen-to-body ratio),Android,64.0,3.0,Non-removable Li-Ion 2550 mAh battery,410.0
Samsung,Galaxy S6,2015  March,5.1 inches (~70.7% screen-to-body ratio),Android,64.0,3.0,Non-removable Li-Ion 2550 mAh battery,400.0
Samsung,Galaxy S6 Duos,2015  June,5.1 inches (~70.9% screen-to-body ratio),Android,64.0,3.0,Non-removable Li-Ion 2550 mAh battery,400.0
ZTE,nubia Prague S,2016  January,5.2 inches (~69.4% screen-to-body ratio),Android,64.0,3.0,Non-removable Li-Ion 2200 mAh battery,390.0
Meizu,M3 Max,2016  September,6.0 inches (~74.4% screen-to-body ratio),Android,64.0,3.0,Non-removable 4100 mAh battery,270.0
Xiaomi,Mi 5s,2016  September,5.15 inches (~71.4% screen-to-body ratio),Android,64.0,3.0,Non-removable 3200 mAh battery,310.0
Huawei,Mate S,2015  September,5.5 inches (~73.9% screen-to-body ratio),Android,64.0,3.0,Non-removable 2700 mAh battery,350.0
Acer,Liquid Z6 Plus,2016  August,5.5 inches (~71.7% screen-to-body ratio),Android,32.0,3.0,Removable Li-Po 4080 mAh battery,250.0
Acer,Liquid X2,2015  April,5.5 inches (~69.0% screen-to-body ratio),Android,32.0,3.0,Removable Li-Po 4020 mAh battery,230.0
Oppo,Find 7,2014  March,5.5 inches (~72.9% screen-to-body ratio),Android,32.0,3.0,Removable Li-Po 3000 mAh battery,440.0
Samsung,Galaxy Note 4,2014  September,5.7 inches (~73.4% screen-to-body ratio),Android,32.0,3.0,Removable Li-Ion 3220 mAh battery,440.0
Samsung,Galaxy Note 4 (USA),2014  Q4,5.7 inches (~73.4% screen-to-body ratio),Android,32.0,3.0,Removable Li-Ion 3220 mAh battery,550.0
LG,G Pro 2,2014  February,5.9 inches (~74.2% screen-to-body ratio),Android,32.0,3.0,Removable Li-Ion 3200 mAh battery,310.0
Samsung,Galaxy Note 3,2013  September,5.7 inches (~74.8% screen-to-body ratio),Android,32.0,3.0,Removable Li-Ion 3200 mAh battery,420.0
LG,X mach,2016  June,5.5 inches (~72.0% screen-to-body ratio),Android,32.0,3.0,Removable Li-Ion 3000 mAh battery,480.0
LG,G4 Dual,2015  May,5.5 inches (~73.4% screen-to-body ratio),Android,32.0,3.0,Removable Li-Ion 3000 mAh battery,280.0
LG,G4,2015  April,5.5 inches (~72.5% screen-to-body ratio),Android,32.0,3.0,Removable Li-Ion 3000 mAh battery,300.0
LG,G3 Dual-LTE,2014  October,5.5 inches (~76.4% screen-to-body ratio),Android,32.0,3.0,Removable Li-Ion 3000 mAh battery,250.0
LG,G3 (CDMA),2014  July,5.5 inches (~75.2% screen-to-body ratio),Android,32.0,3.0,Removable Li-Ion 3000 mAh battery,300.0
LG,G3 LTE-A,2014  January,5.5 inches (~76.4% screen-to-body ratio),Android,32.0,3.0,Removable Li-Ion 3000 mAh battery,330.0
LG,G5 SE,2016  April,5.3 inches (~70.1% screen-to-body ratio),Android,32.0,3.0,Removable Li-Ion 2800 mAh battery,350.0
Samsung,Galaxy S5 LTE-A G906S,2014  June,5.1 inches (~69.4% screen-to-body ratio),Android,32.0,3.0,Removable Li-Ion 2800 mAh battery,550.0
Samsung,Galaxy Round G910S,2013  October,5.7 inches (~74.5% screen-to-body ratio),Android,32.0,3.0,Removable Li-Ion 2800 mAh battery,680.0
Samsung,Galaxy Note 10.1 (2014 Edition),2013  September,10.1 inches (~71.0% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 8220 mAh battery,370.0
Asus,Zenpad Z10 ZT500KL,2016  October,9.7 inches (~72.4% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 7800 mAh battery,360.0
Gionee,Marathon M5,2015  June,5.5 inches (~72.2% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 6020 mAh battery,330.0
Sony,Xperia Z4 Tablet LTE,2015  March,10.1 inches (~69.7% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 6000 mAh battery,500.0
Sony,Xperia Z4 Tablet WiFi,2015  March,10.1 inches (~69.7% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 6000 mAh battery,400.0
Sony,Xperia Z2 Tablet Wi-Fi,2014  February,10.1 inches (~64.7% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 6000 mAh battery,380.0
Asus,Zenfone 3s Max ZC521TL,2017  January,5.2 inches,Android,32.0,3.0,Non-removable Li-Po 5000 mAh battery,230.0
ZTE,nubia N1,2016  July,5.5 inches (~73.7% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 5000 mAh battery,230.0
Lenovo,Vibe P1 Turbo,2016  February,5.5 inches (~72.1% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 4900 mAh battery,260.0
Huawei,MediaPad M3 Lite 8,2017  June,8.0 inches (~70.6% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 4800 mAh battery,300.0
vivo,X5Max Platinum Edition,2015  June,5.5 inches (~69.5% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 4150 mAh battery,440.0
Xiaomi,Redmi Note 4X,2017  February,5.5 inches (~72.7% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 4100 mAh battery,180.0
Xiaomi,Redmi 4 Prime,2016  November,5.0 inches (~70.1% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 4100 mAh battery,160.0
Oppo,R7 Plus,2015  May,6.0 inches (~76.6% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 4100 mAh battery,430.0
Micromax,Canvas Evok Note E453,2017  April,5.5 inches (~72.7% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 4000 mAh battery,140.0
Huawei,Mate 8,2015  November,6.0 inches (~78.0% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 4000 mAh battery,430.0
Gionee,Marathon M5 lite,2015  December,5.0 inches (~68.9% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 4000 mAh battery,170.0
Lenovo,Vibe Z2 Pro,2014  August,6.0 inches (~78.3% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 4000 mAh battery,430.0
Motorola,DROID Turbo,2014  October,5.2 inches (~70.9% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 3900 mAh battery,290.0
Huawei,nova plus,2016  September,5.5 inches (~72.6% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 3340 mAh battery,420.0
Allview,X3 Soul,2016  January,5.5 inches (~73.6% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 3150 mAh battery,300.0
Gionee,S6s,2016  August,5.5 inches (~71.4% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 3150 mAh battery,280.0
Huawei,Honor 6,2014  June,5.0 inches (~69.6% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 3100 mAh battery (11.8 Wh),290.0
Huawei,Honor 7i,2015  August,5.2 inches (~73.9% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 3100 mAh battery,310.0
Oppo,F1s,2016  August,5.5 inches (~71.0% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 3075 mAh battery,300.0
Motorola,Moto M,2016  November,5.5 inches (~73.1% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 3050 mAh battery,250.0
Asus,Pegasus 2 Plus,2015  July,5.5 inches (~72.8% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 3030 mAh battery,300.0
Huawei,nova,2016  September,5.0 inches (~70.6% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 3020 mAh battery,300.0
Huawei,P10 Lite,2017  February,5.2 inches (~70.7% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 3000 mAh battery,280.0
Lenovo,Vibe Shot,2015  March,5.0 inches (~69.3% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 3000 mAh battery,300.0
HTC,One M9+ Supreme Camera,2015  September,5.2 inches (~68.6% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 2840 mAh battery,480.0
HTC,One M9,2015  March,5.0 inches (~68.4% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 2840 mAh battery,420.0
HTC,One ME,2015  June,5.2 inches (~68.6% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 2840 mAh battery,340.0
HTC,One M9+,2015  April,5.2 inches (~68.6% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 2840 mAh battery,500.0
HTC,Desire 728 Ultra,2016  August,5.5 inches (~67.9% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 2800 mAh battery,220.0
HTC,One E9+,2015  March,5.5 inches (~69.7% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 2800 mAh battery,320.0
Allview,X1 Xtreme,2014  February,5.5 inches (~73.8% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 2500 mAh battery,470.0
BLU,Life Pure XL,2014  April,5.5 inches (~73.8% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 2500 mAh battery,290.0
Lenovo,Vibe S1,2015  September,5.0 inches (~67.9% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 2420 mAh battery,270.0
XOLO,Black 1X,2015  October,5.0 inches (~66.2% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 2400 mAh battery,140.0
Oppo,R5s,2015  August,5.2 inches (~67.2% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Po 2000 mAh battery,200.0
Meizu,PRO 5 mini,Not announced yet,4.7 inches,Android,32.0,3.0,Non-removable Li-Ion battery,360.0
Lenovo,Yoga Tab 3 Plus,2016  September,10.1 inches (~66.9% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 9300 mAh battery,300.0
Samsung,Galaxy Tab S 10.5 LTE,2014  June,10.5 inches (~72.9% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 7900 mAh battery,440.0
Samsung,Galaxy Tab S 10.5,2014  June,10.5 inches (~72.9% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 7900 mAh battery,370.0
Asus,Zenfone Pegasus 3s,2017  January,5.2 inches (~67.7% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 5000 mAh battery,330.0
Samsung,Galaxy Tab S 8.4 LTE,2014  June,8.4 inches (~76.5% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 4900 mAh battery,370.0
Samsung,Galaxy Tab S 8.4,2014  June,8.4 inches (~76.5% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 4900 mAh battery,300.0
Xiaomi,Mi Max,2016  May,6.44 inches (~74.8% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 4850 mAh battery,170.0
Asus,Zenpad 3 8.0 Z582KL,2017  May,7.9 inches,Android,32.0,3.0,Non-removable Li-Ion 4680 mAh battery (18 Wh),390.0
Xiaomi,Redmi 3 Pro,2016  March,5.0 inches (~71.1% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 4100 mAh battery,250.0
Xiaomi,Redmi 3s Prime,2016  August,5.0 inches (~71.1% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 4100 mAh battery,150.0
Lenovo,Phab2 Plus,2016  June,6.4 inches (~73.5% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 4050 mAh battery,250.0
Lenovo,Phab2,2016  June,6.4 inches (~72.1% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 4050 mAh battery,230.0
Gionee,A1 Lite,2017  June,5.3 inches,Android,32.0,3.0,Non-removable Li-Ion 4000 mAh battery,27000.0
Huawei,Y7 Prime,2017  June,5.5 inches (~71.1% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 4000 mAh battery,250.0
Samsung,Galaxy A9 (2016),2015  December,6.0 inches (~75.9% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 4000 mAh battery,460.0
Cat,S60,2016  February,4.7 inches (~56.1% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3800 mAh battery,650.0
Motorola,Droid Turbo 2,2015  October,5.4 inches (~69.8% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3760 mAh battery,390.0
Motorola,Moto X Force,2015  November,5.4 inches (~69.8% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3760 mAh battery,330.0
Samsung,Galaxy A7 (2017),2017  January,5.7 inches (~73.6% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3600 mAh battery,530.0
Motorola,Moto Z Play,2016  August,5.5 inches (~69.1% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3510 mAh battery,350.0
BlackBerry,KEYone,2017  February,4.5 inches (~55.9% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3505 mAh battery,600.0
BlackBerry,Passport,2014  June,4.5 inches (~56.5% screen-to-body ratio),BlackBerry,32.0,3.0,Non-removable Li-Ion 3450 mAh battery,310.0
Sony,Xperia Z5 Premium Dual,2015  September,5.5 inches (~71.3% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3430 mAh battery,510.0
Sony,Xperia Z5 Premium,2015  September,5.5 inches (~70.4% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3430 mAh battery,500.0
BlackBerry,Priv,2015  October,5.4 inches (~71.9% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3410 mAh battery,450.0
Samsung,Galaxy A8 (2016),2016  September,5.7 inches (~74.5% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3300 mAh battery,560.0
Samsung,Galaxy On7 (2016),2016  September,5.5 inches (~73.3% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3300 mAh battery,260.0
HTC,10 evo,2016  November,5.5 inches (~70.2% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3200 mAh battery,570.0
Sony,Xperia Z3v,2014  October,5.2 inches (~68.4% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3200 mAh battery,370.0
BLU,Vivo 5,2016  January,5.5 inches (~73.6% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3150 mAh battery,240.0
Gionee,S6,2015  November,5.5 inches (~73.6% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3150 mAh battery,290.0
Meizu,MX5,2015  June,5.5 inches (~74.5% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3150 mAh battery,210.0
ZTE,Blade V8 Pro,2017  January,5.5 inches (~69.4% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3140 mAh battery,260.0
BQ,Aquaris X,2017  April,5.2 inches (~70.0% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3100 mAh battery,290.0
Sony,Xperia Z3 Dual,2014  September,5.2 inches (~70.9% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3100 mAh battery,400.0
Sony,Xperia Z3,2014  September,5.2 inches (~70.9% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3100 mAh battery,300.0
Oppo,A59,2016  June,5.5 inches (~71.0% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3075 mAh battery,290.0
Meizu,PRO 5,2015  September,5.7 inches (~73.3% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3050 mAh battery,390.0
Motorola,Moto Z2 Play,2017  June,5.5 inches (~70.1% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3000 mAh battery,400.0
Samsung,Galaxy A5 (2017),2017  January,5.2 inches (~71.5% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3000 mAh battery,430.0
Nokia,6,2017  January,5.5 inches (~70.7% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3000 mAh battery,230.0
LeEco,Le S3,2016  October,5.5 inches (~74.4% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3000 mAh battery,200.0
Panasonic,Eluga Mark 2,2016  November,5.5 inches (~72.7% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3000 mAh battery,150.0
Asus,Zenfone 3 ZE552KL,2016  May,5.5 inches (~70.6% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3000 mAh battery,450.0
Vodafone,Smart Platinum 7,2016  June,5.5 inches (~71.5% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3000 mAh battery,380.0
LeEco,Le 1s,2016  February,5.5 inches (~74.4% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3000 mAh battery,210.0
alcatel,Idol 4s,2016  February,5.5 inches (~71.9% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3000 mAh battery,350.0
HTC,10 Lifestyle,2016  April,5.2 inches (~71.1% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3000 mAh battery,420.0
LeEco,Le 2,2016  April,5.5 inches (~74.4% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3000 mAh battery,190.0
Huawei,P9,2016  April,5.2 inches (~72.9% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3000 mAh battery,400.0
ZTE,Axon Elite,2015  September,5.5 inches (~72.2% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3000 mAh battery,420.0
Huawei,G7 Plus,2015  November,5.5 inches (~71.5% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3000 mAh battery,280.0
Sharp,Aquos Xx,2015  May,5.7 inches (~77.7% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3000 mAh battery,340.0
HTC,One X9,2015  December,5.5 inches (~71.4% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3000 mAh battery,300.0
ZTE,nubia Z7,2014  July,5.5 inches (~70.8% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 3000 mAh battery,250.0
Sony,Xperia Z3+ dual,2015  May,5.2 inches (~69.6% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 2930 mAh battery,420.0
Sony,Xperia Z3+,2015  May,5.2 inches (~70.9% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 2930 mAh battery,340.0
Sony,Xperia XZ,2016  September,5.2 inches (~70.9% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 2900 mAh battery,610.0
Oppo,A57,2016  November,5.2 inches (~68.6% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 2900 mAh battery,260.0
Sony,Xperia Z5 Dual,2015  September,5.2 inches (~70.9% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 2900 mAh battery,450.0
Sony,Xperia Z5,2015  September,5.2 inches (~69.6% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 2900 mAh battery,420.0
HTC,Desire 830,2016  May,5.5 inches (~67.1% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 2800 mAh battery,280.0
ZTE,Axon mini,2015  October,5.2 inches (~74.2% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 2800 mAh battery,330.0
ZTE,Axon 7 mini,2016  September,5.2 inches (~71.5% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 2705 mAh battery,270.0
HTC,Desire 10 Lifestyle,2016  September,5.5 inches (~69.1% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 2700 mAh battery,260.0
Sony,Xperia X Compact,2016  September,4.6 inches (~69.6% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 2700 mAh battery,370.0
Sony,Xperia X Performance,2016  February,5.0 inches (~68.1% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 2700 mAh battery,420.0
HTC,Butterfly 3,2015  September,5.2 inches (~67.6% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 2700 mAh battery,300.0
Sony,Xperia X,2016  February,5.0 inches (~69.8% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 2620 mAh battery,350.0
Asus,Zenfone 3 ZE520KL,2016  July,5.2 inches (~68.6% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 2600 mAh battery,360.0
HTC,U Play,2017  January,5.2 inches (~68.7% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 2500 mAh battery,470.0
ZTE,Blade S7,2015  October,5.0 inches (~72.4% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 2500 mAh battery,280.0
Panasonic,Eluga Turbo,2016  January,5.0 inches (~68.0% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 2350 mAh battery,140.0
Sony,Xperia XA1,2017  February,5.0 inches (~70.9% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 2300 mAh battery,280.0
HTC,Desire 628,2016  May,5.0 inches (~66.2% screen-to-body ratio),Android,32.0,3.0,Non-removable Li-Ion 2200 mAh battery,200.0
HTC,One X10,2017  April,5.5 inches (~72.1% screen-to-body ratio),Android,32.0,3.0,Non-removable 4000 mAh battery,330.0
Meizu,MX4 Pro,2014  October,5.5 inches (~73.7% screen-to-body ratio),Android,32.0,3.0,Non-removable 3350 mAh battery,400.0
Huawei,Honor 6X,2016  October,5.5 inches (~71.8% screen-to-body ratio),Android,32.0,3.0,Non-removable 3340 mAh battery,210.0
Gionee,P7 Max,2016  October,5.5 inches (~70.5% screen-to-body ratio),Android,32.0,3.0,Non-removable 3100 mAh battery,190.0
Meizu,M3e,2016  August,5.5 inches (~70.9% screen-to-body ratio),Android,32.0,3.0,Non-removable 3100 mAh battery,220.0
Motorola,Moto X Style,2015  July,5.7 inches (~74.9% screen-to-body ratio),Android,32.0,3.0,Non-removable 3000 mAh battery,260.0
Panasonic,Eluga Note,2016  July,5.5 inches (~76.7% screen-to-body ratio),Android,32.0,3.0,Li-Po 3000 mAh battery,170.0
